Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
208589,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,DORNIER 328,1,1,Unknown,4/16/02 0:00,No damage,2,ATLANTIC COAST AIRLINES,South Carolina,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,No
217031,Airplane,LIHUE ARPT,< 1000 ft,B-737-200,1,1,Unknown,4/18/02 0:00,No damage,2,ALOHA AIRLINES,Hawaii,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,0.0,0,Yes
212183,Airplane,MATHIS FIELD (TX),< 1000 ft,SAAB-340,1,1,Unknown,4/19/02 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Texas,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,50.0,0,No
209582,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,1,1,Precautionary Landing,4/19/02 0:00,No damage,2,GREAT LAKES AIRLINES,Colorado,Climb,Unknown,False,False,Small,Overcast,Rock pigeon,N,0.0,100.0,0,No
209539,Airplane,MORRISTOWN MUNICIPAL ARPT,< 1000 ft,C-650,1,1,Aborted Take-off,4/19/02 0:00,No damage,2,BUSINESS,New Jersey,Take-off run,Rain,False,False,Large,Overcast,Wild turkey,Y,0.0,0.0,0,No
213515,Airplane,QUAD CITY ARPT,< 1000 ft,BA-146,1,1,Unknown,4/19/02 0:00,No damage,4,AIR WISCONSIN AIRLINES,Illinois,Landing Roll,Unknown,False,False,Medium,Overcast,Red-tailed hawk,Y,0.0,0.0,0,No
211679,Airplane,LOS ANGELES INTL,< 1000 ft,B-737-700,1,1,Unknown,4/20/02 0:00,No damage,2,SOUTHWEST AIRLINES,California,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,100.0,0,Yes
213322,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,MD-80,1,1,Unknown,4/21/02 0:00,Caused damage,2,AMERICAN AIRLINES,Missouri,Approach,"Fog, Rain",False,False,Large,Overcast,Canada goose,N,0.0,30.0,0,No
215859,Airplane,ALEXANDRIA INTL,< 1000 ft,B-737-200,1,1,Precautionary Landing,4/21/02 0:00,No damage,2,PACE AIRLINES,Louisiana,Climb,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,12677.0,50.0,0,Yes
209365,Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,A-320,1,1,Unknown,4/22/02 0:00,No damage,2,AMERICA WEST AIRLINES,California,Landing Roll,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,0.0,0,No
213172,Airplane,JOHN WAYNE AIRPORT,< 1000 ft,B-737-300,1,1,Unknown,4/22/02 0:00,No damage,2,AMERICA WEST AIRLINES,California,Approach,Unknown,True,True,Medium,No Cloud,American crow,N,0.0,10.0,0,Yes
217111,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,B-737-300,1,1,Unknown,4/23/02 0:00,No damage,2,US AIRWAYS*,North Carolina,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
214728,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,DORNIER 328,1,1,Unknown,4/23/02 0:00,No damage,2,PACIFIC ISLAND AVIATION,DC,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,500.0,0,No
214902,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,A-319,1,1,Unknown,4/23/02 0:00,No damage,2,US AIRWAYS*,DC,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,100.0,0,No
215372,Airplane,DILLINGHAM AIRFIELD,< 1000 ft,C-402,1,1,Unknown,4/23/02 0:00,No damage,2,BUSINESS,Hawaii,Climb,Unknown,False,False,Small,Some Cloud,Spotted dove,N,0.0,30.0,0,No
212674,Airplane,FORT LAUDERDALE EXECUTIVE ARPT,< 1000 ft,C-172,1,1,Precautionary Landing,4/23/02 0:00,No damage,1,BUSINESS,Florida,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,No
210964,Airplane,PORTLAND INTL (OR),< 1000 ft,B-757-200,1,1,Unknown,4/23/02 0:00,Caused damage,2,UNITED AIRLINES,Oregon,Take-off run,Unknown,False,False,Medium,No Cloud,Red-tailed hawk,Y,317.0,0.0,0,Yes
211455,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-757-200,1,1,Unknown,4/23/02 0:00,No damage,2,AMERICAN AIRLINES,Florida,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,100.0,0,Yes
217219,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,4/24/02 0:00,No damage,2,AMERICAN AIRLINES,Texas,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,Yes
211086,Airplane,MEMPHIS INTL,< 1000 ft,B-727-100,1,1,Unknown,4/24/02 0:00,No damage,3,FEDEX EXPRESS,Tennessee,Approach,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,300.0,0,No
208991,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,B-737-300,1,1,Unknown,4/25/02 0:00,No damage,2,US AIRWAYS*,North Carolina,Approach,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,150.0,0,Yes
208990,Airplane,GREATER PITTSBURGH,< 1000 ft,B-737-300,1,1,Unknown,4/25/02 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Landing Roll,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
211665,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,1,1,Unknown,4/25/02 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,200.0,0,No
216747,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-300,1,1,Unknown,4/25/02 0:00,No damage,2,SOUTHWEST AIRLINES,Illinois,Landing Roll,Unknown,False,False,Medium,Some Cloud,Ring-billed gull,Y,0.0,0.0,0,Yes
214535,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,DORNIER 328,1,1,Unknown,4/26/02 0:00,No damage,2,PACIFIC ISLAND AVIATION,DC,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,200.0,0,No
215454,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,A-320,1,1,Unknown,4/26/02 0:00,No damage,2,US AIRWAYS*,DC,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,200.0,0,No
213661,Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,MD-82,1,1,Aborted Take-off,4/26/02 0:00,Caused damage,2,AMERICAN AIRLINES,California,Take-off run,Unknown,False,False,Large,Some Cloud,Great blue heron,N,0.0,0.0,0,No
213331,Airplane,JOHN F KENNEDY MEMORIAL,< 1000 ft,MU-300,1,1,Unknown,4/26/02 0:00,Caused damage,2,BUSINESS,Wisconsin,Landing Roll,Unknown,False,False,Large,No Cloud,White-tailed deer,Y,126774.0,0.0,0,No
210318,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,A-320,1,1,Unknown,4/27/02 0:00,No damage,2,US AIRWAYS*,Florida,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,No
215012,Airplane,COLUMBUS METRO,< 1000 ft,C-172,1,1,Unknown,4/27/02 0:00,No damage,1,BUSINESS,Georgia,Climb,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,500.0,0,No
212992,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,1,1,Unknown,4/27/02 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Take-off run,Unknown,False,False,Small,Some Cloud,Pacific golden-plover,N,0.0,0.0,0,No
218757,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,Unknown,4/28/02 0:00,No damage,2,US AIRWAYS*,Tennessee,Approach,Unknown,False,False,Small,No Cloud,American robin,N,0.0,50.0,0,Yes
215324,Airplane,LAURENCE G HANSCOM,< 1000 ft,HAWKER-SDLY HS125,1,1,Unknown,4/28/02 0:00,No damage,2,BUSINESS,Massachusetts,Landing Roll,Rain,False,False,Medium,Overcast,Unknown bird - medium,N,0.0,0.0,0,No
215900,Airplane,MINISTRO PISTARINI,< 1000 ft,B-777-200,1,1,Unknown,4/28/02 0:00,No damage,2,AMERICAN AIRLINES,Unknown,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
213992,Airplane,TYONEK ARPT,< 1000 ft,PA-32,1,1,Other,4/28/02 0:00,Caused damage,1,BUSINESS,Alaska,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,254.0,100.0,0,No
207341,Airplane,PORT COLUMBUS INTL,< 1000 ft,B-737-300,1,1,Unknown,4/29/02 0:00,No damage,2,UNITED AIRLINES,Ohio,Approach,Unknown,False,False,Small,Overcast,Mourning dove,N,0.0,50.0,0,Yes
209382,Airplane,FORT SMITH MUNICIPAL ARPT,< 1000 ft,SAAB-340,1,1,Unknown,4/30/02 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Arkansas,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,700.0,0,No
209247,Airplane,MINETA SAN JOSE INTL,< 1000 ft,B-737-500,1,1,Unknown,4/30/02 0:00,No damage,2,SOUTHWEST AIRLINES,California,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,800.0,0,Yes
208277,Airplane,JAMES M COX DAYTON INTL,< 1000 ft,DORNIER 328,1,1,Other,4/30/02 0:00,No damage,2,PSA AIRLINES,Ohio,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,200.0,0,No
215059,Airplane,SANGSTER INTL,< 1000 ft,A-320,1,1,Unknown,4/30/02 0:00,No damage,2,US AIRWAYS*,Unknown,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,No
215654,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,BA-41 JETSTR,1,1,Unknown,4/30/02 0:00,No damage,2,ATLANTIC COAST AIRLINES,DC,Landing Roll,Unknown,True,False,Small,Some Cloud,Eastern meadowlark,Y,0.0,0.0,0,No
214125,Airplane,ONTARIO INTL ARPT,< 1000 ft,B-737,1,1,Unknown,5/1/02 0:00,No damage,2,DELTA AIR LINES,California,Landing Roll,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,0.0,0,Yes
205322,Airplane,COLORADO SPRINGS MUNICIPAL,< 1000 ft,MD-80,1,1,Unknown,5/1/02 0:00,No damage,2,AMERICAN AIRLINES,Colorado,Take-off run,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,0.0,0,No
209952,Airplane,SANTA BARBARA MUNICIPAL,< 1000 ft,BE-90  KING,1,1,Unknown,5/1/02 0:00,No damage,2,BUSINESS,California,Climb,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,Y,0.0,100.0,0,No
214825,Airplane,NASHVILLE INTL,< 1000 ft,BE-58  BARON,1,1,Precautionary Landing,5/1/02 0:00,No damage,2,FLIGHT EXPRESS,Tennessee,Climb,Unknown,False,False,Small,Overcast,Unknown bird - small,Y,0.0,15.0,0,No
212026,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/1/02 0:00,No damage,2,AIR CANADA,DC,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,800.0,0,No
214568,Airplane,THE EASTERN IOWA ARPT,< 1000 ft,BA-146,1,1,Unknown,5/2/02 0:00,No damage,4,AIR WISCONSIN AIRLINES,Iowa,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
208479,Airplane,GREATER ROCHESTER INTL,< 1000 ft,B-757-200,1,1,Unknown,5/2/02 0:00,No damage,2,UPS AIRLINES,New York,Approach,Rain,False,False,Small,Overcast,Unknown bird - small,N,0.0,500.0,0,Yes
212363,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-767-300,1,1,Unknown,5/2/02 0:00,No damage,2,AMERICAN AIRLINES,California,Take-off run,Unknown,False,False,Small,Overcast,Unknown bird - small,N,0.0,0.0,0,Yes
208094,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,DORNIER 328,1,1,Unknown,5/2/02 0:00,No damage,2,ATLANTIC COAST AIRLINES,Kentucky,Approach,Unknown,False,False,Small,Some Cloud,Mourning dove,Y,0.0,50.0,0,No
211874,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-300,1,1,Unknown,5/3/02 0:00,No damage,2,AMERICA WEST AIRLINES,Colorado,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,7.0,0,Yes
210954,Airplane,JACKSON HOLE,< 1000 ft,EMB-120,1,1,Unknown,5/3/02 0:00,No damage,2,SKYWEST AIRLINES,Wyoming,Landing Roll,Unknown,False,False,Small,Some Cloud,American kestrel,N,0.0,0.0,0,No
213013,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,EMB-120,1,1,Unknown,5/3/02 0:00,No damage,2,AMERIFLIGHT,Kentucky,Approach,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,700.0,0,No
216327,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,A-320,1,1,Unknown,5/3/02 0:00,No damage,2,AMERICA WEST AIRLINES,Michigan,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
214954,Airplane,METRO OAKLAND INTL,< 1000 ft,C-172,1,1,Precautionary Landing,5/3/02 0:00,No damage,1,BUSINESS,California,Climb,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,Y,0.0,300.0,0,No
216768,Airplane,GREATER PITTSBURGH,< 1000 ft,B-737-400,1,1,Unknown,5/3/02 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Landing Roll,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,0.0,0,Yes
215671,Airplane,ORLANDO SANFORD INTL AIRPORT,< 1000 ft,C-172,1,1,Precautionary Landing,5/3/02 0:00,No damage,1,BUSINESS,Florida,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,400.0,0,No
213014,Airplane,TOLEDO EXPRESS ARPT,< 1000 ft,DORNIER 328,1,1,Unknown,5/3/02 0:00,No damage,2,ATLANTIC COAST AIRLINES,Ohio,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,900.0,0,No
219019,Airplane,TED STEVENS ANCHORAGE INTL,< 1000 ft,B-747-400,1,1,Unknown,5/3/02 0:00,No damage,4,CATHAY PACIFIC,Alaska,Approach,Snow,True,False,Large,Overcast,Snow goose,Y,0.0,500.0,0,No
213283,Airplane,LAGUARDIA NY,< 1000 ft,A-319,1,1,Unknown,5/4/02 0:00,No damage,2,US AIRWAYS*,New York,Approach,Unknown,False,False,Small,No Cloud,Rock pigeon,N,0.0,50.0,0,No
214594,Airplane,PEARLAND REGIONAL ARPT,< 1000 ft,C-172,1,1,Unknown,5/4/02 0:00,No damage,1,PRIVATELY OWNED,Texas,Climb,Unknown,False,False,Medium,Overcast,American crow,N,0.0,500.0,0,No
213519,Airplane,MCCARREN INTL,< 1000 ft,B-757-200,1,1,Unknown,5/5/02 0:00,No damage,2,AMERICA WEST AIRLINES,Nevada,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,500.0,0,Yes
211287,Airplane,TOCUMEN INTL,< 1000 ft,B-737-800,1,1,Unknown,5/5/02 0:00,No damage,2,AMERICAN AIRLINES,Unknown,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,500.0,0,Yes
213603,Airplane,LOS ANGELES INTL,< 1000 ft,B-767-300,1,1,Unknown,5/6/02 0:00,No damage,2,AMERICAN AIRLINES,California,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
212769,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-767-200,1,1,Unknown,5/7/02 0:00,No damage,2,AMERICAN AIRLINES,New York,Take-off run,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,Y,0.0,0.0,0,Yes
214186,Airplane,KANSAS CITY INTL,< 1000 ft,MD-80,1,1,Unknown,5/7/02 0:00,No damage,2,AMERICAN AIRLINES,Missouri,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,No
213610,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,B-757-200,1,1,Unknown,5/7/02 0:00,No damage,2,AMERICAN AIRLINES,Texas,Take-off run,Unknown,False,False,Small,No Cloud,Rock pigeon,N,0.0,0.0,0,Yes
209156,Airplane,LEHIGH VALLEY INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/8/02 0:00,No damage,2,ATLANTIC COAST AIRLINES,Pennsylvania,Take-off run,Unknown,False,False,Small,No Cloud,Barn swallow,N,0.0,0.0,0,No
213925,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-500,1,1,Unknown,5/8/02 0:00,Caused damage,2,SOUTHWEST AIRLINES,Texas,Climb,Rain,False,False,Large,Overcast,Canada goose,N,0.0,800.0,0,Yes
213948,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,A-320,1,1,Unknown,5/9/02 0:00,No damage,2,JETBLUE AIRWAYS,New York,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,No
210354,Airplane,TORONTO/LESTER B. PEARSON INTL,< 1000 ft,MD-80,1,1,Unknown,5/9/02 0:00,No damage,2,AMERICAN AIRLINES,Ontario,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,25.0,0,No
214065,Airplane,HILO INTL ARPT,< 1000 ft,B-717-200,1,1,Unknown,5/9/02 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,100.0,0,No
212388,Airplane,PHILADELPHIA INTL,< 1000 ft,A-319,1,1,Unknown,5/10/02 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Approach,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,100.0,0,No
210486,Airplane,NORFOLK INTL,< 1000 ft,B-737,1,1,Unknown,5/10/02 0:00,No damage,2,US AIRWAYS*,Virginia,Approach,Unknown,False,False,Small,Overcast,Unknown bird - small,Y,0.0,50.0,0,Yes
214843,Airplane,CINCINNATI MUNI ARPT-LUNKEN FIELD,< 1000 ft,C-172,1,1,Unknown,5/10/02 0:00,No damage,1,BUSINESS,Ohio,Approach,Unknown,False,False,Large,No Cloud,Canada goose,N,0.0,5.0,0,No
213757,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/11/02 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Texas,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,300.0,0,No
217392,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-767-200,1,1,Unknown,5/11/02 0:00,No damage,2,AMERICAN AIRLINES,New York,Landing Roll,Unknown,True,False,Medium,Overcast,Herring gull,Y,0.0,0.0,0,Yes
216232,Airplane,WORCESTER REGIONAL,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/11/02 0:00,No damage,2,ATLANTIC SOUTHEAST,Massachusetts,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,300.0,0,No
216177,Airplane,JAMESTOWN REGIONAL,< 1000 ft,BE-1900,1,1,Unknown,5/11/02 0:00,No damage,2,GREAT LAKES AIRLINES,North Dakota,Climb,Rain,False,False,Small,Overcast,Unknown bird - small,N,0.0,50.0,0,No
216565,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,EMB-145,1,1,Unknown,5/12/02 0:00,No damage,2,EXPRESSJET (CONTINENTAL EXPRS),Ohio,Take-off run,Rain,False,False,Medium,Overcast,Ring-billed gull,Y,0.0,0.0,0,No
212615,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,5/12/02 0:00,No damage,2,DELTA AIR LINES,Kentucky,Landing Roll,Unknown,False,False,Small,Overcast,Unknown bird - small,Y,0.0,0.0,0,Yes
209413,Airplane,LEHIGH VALLEY INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/13/02 0:00,No damage,2,ATLANTIC COAST AIRLINES,Pennsylvania,Climb,Rain,False,False,Small,Overcast,Unknown bird - small,N,0.0,100.0,0,No
211244,Airplane,NEWPORT NEWS/WILLIAMSBURG INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/13/02 0:00,No damage,2,ATLANTIC SOUTHEAST,Virginia,Approach,Rain,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,150.0,0,No
211159,Airplane,HURON REGIONAL ARPT,< 1000 ft,BE-1900,1,1,Unknown,5/13/02 0:00,Caused damage,2,GREAT LAKES AIRLINES,South Dakota,Landing Roll,Unknown,False,False,Medium,No Cloud,Ring-necked pheasant,N,2535.0,0.0,0,No
6117,Airplane,BARKSDALE AIR FORCE BASE ARPT,< 1000 ft,A-10A,1,1,Unknown,5/13/02 0:00,No damage,Unknown,MILITARY,Louisiana,Parked,Unknown,False,False,Medium,Some Cloud,Unknown bird or bat,Y,0.0,0.0,0,No
6116,Airplane,SHEPPARD AIR FORCE BASE,< 1000 ft,T-38A,1,1,Aborted Take-off,5/13/02 0:00,No damage,Unknown,MILITARY,Texas,Take-off run,Unknown,True,True,Small,No Cloud,Eastern meadowlark,Y,0.0,0.0,0,No
209323,Airplane,EVANSVILLE REGIONAL,< 1000 ft,C-210 CENTUR,1,1,Unknown,5/14/02 0:00,No damage,1,BUSINESS,Indiana,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,900.0,0,No
207559,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-737-200,1,1,Unknown,5/14/02 0:00,No damage,2,ALOHA AIRLINES,Hawaii,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
270080,Airplane,LAGUARDIA NY,< 1000 ft,B-737-800,1,1,Unknown,5/14/02 0:00,No damage,2,CONTINENTAL AIRLINES,New York,Take-off run,Unknown,True,False,Medium,Overcast,Herring gull,Y,0.0,0.0,0,Yes
210909,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,DA-2000,1,1,Unknown,5/15/02 0:00,No damage,2,EXECUTIVE JET AVIATION,New York,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
212995,Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-8-61,1,1,Unknown,5/15/02 0:00,No damage,4,ABX AIR,Ohio,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,350.0,0,No
209556,Airplane,BLUE GRASS ARPT,< 1000 ft,CL-RJ100/200,1,1,Unknown,5/16/02 0:00,Caused damage,2,COMAIR AIRLINES,Kentucky,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,200.0,0,No
214852,Airplane,NORFOLK INTL,< 1000 ft,EMB-145,1,1,Unknown,5/16/02 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Virginia,Landing Roll,Unknown,False,False,Small,Some Cloud,Brown-headed cowbird,N,0.0,0.0,0,No
216959,Airplane,NASHVILLE INTL,< 1000 ft,FOKKER F100,1,1,Unknown,5/16/02 0:00,No damage,2,AMERICAN AIRLINES,Tennessee,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,500.0,0,No
216372,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,MD-80,1,1,Unknown,5/16/02 0:00,No damage,2,DELTA AIR LINES,New Jersey,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,50.0,0,No
213060,Airplane,LOGAN INTL,< 1000 ft,A-300,1,1,Unknown,5/16/02 0:00,No damage,2,UPS AIRLINES,Massachusetts,Landing Roll,Unknown,False,False,Large,Some Cloud,Unknown bird - large,Y,0.0,0.0,0,No
212136,Airplane,PHILADELPHIA INTL,< 1000 ft,A-300,1,1,Unknown,5/16/02 0:00,No damage,2,UPS AIRLINES,Pennsylvania,Approach,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,500.0,0,No
211756,Airplane,QUONSET STATE ARPT,< 1000 ft,BA-125-700,1,1,Unknown,5/17/02 0:00,No damage,2,FLIGHT OPTIONS,Rhode Island,Approach,Unknown,False,False,Medium,Some Cloud,Great egret,Y,0.0,10.0,0,No
207694,Airplane,PORTLAND INTL (OR),< 1000 ft,C-560,1,1,Unknown,5/17/02 0:00,No damage,2,UNKNOWN,Oregon,Take-off run,Unknown,False,False,Medium,Some Cloud,Red-tailed hawk,Y,0.0,0.0,0,No
208772,Airplane,JUAN SANTAMARIA INTL,< 1000 ft,A-300,1,1,Unknown,5/18/02 0:00,No damage,2,AMERICAN AIRLINES,Unknown,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,500.0,0,No
216859,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-747-1/200,1,1,Unknown,5/18/02 0:00,No damage,4,UPS AIRLINES,Kentucky,Approach,Unknown,False,False,Small,Overcast,Unknown bird - small,N,0.0,100.0,0,No
210489,Airplane,RAPID CITY REGIONAL,< 1000 ft,C-172,1,1,Unknown,5/18/02 0:00,No damage,1,BUSINESS,South Dakota,Approach,Unknown,True,True,Small,Some Cloud,Upland sandpiper,N,0.0,800.0,0,No
214891,Airplane,KANSAS CITY INTL,< 1000 ft,A-320,1,1,Unknown,5/19/02 0:00,No damage,2,AMERICA WEST AIRLINES,Missouri,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
214355,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-727,1,1,Unknown,5/19/02 0:00,No damage,3,DELTA AIR LINES,Kentucky,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,50.0,0,No
213941,Airplane,KANSAS CITY INTL,< 1000 ft,A-320,1,1,Unknown,5/19/02 0:00,No damage,2,AMERICA WEST AIRLINES,Missouri,Landing Roll,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,No
217370,Airplane,PORTLAND INTL (OR),< 1000 ft,B-737-400,1,1,Unknown,5/19/02 0:00,No damage,2,ALASKA AIRLINES,Oregon,Take-off run,Unknown,False,False,Small,Overcast,Unknown bird - small,N,0.0,0.0,0,Yes
212383,Airplane,HENRY E ROHLSEN ARPT,< 1000 ft,ATR-42,1,1,Aborted Take-off,5/20/02 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Virgin Islands,Take-off run,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,0.0,0,No
